mode,n,S,trial,comparisons,time_s
hybrid,221221,35,2,3477447,0.7752864999929443
hybrid,221221,35,3,3478619,0.8464447000296786
hybrid,221221,36,1,3477117,0.8338559999829158
hybrid,221221,36,2,3478494,0.8769774999236688
hybrid,221221,36,3,3475337,0.8326886999420822
hybrid,221221,37,1,3476106,0.8649599999189377
hybrid,221221,37,2,3478671,0.9138161999871954
hybrid,221221,37,3,3475531,0.8469849999528378
hybrid,221221,38,1,3477485,0.9996044000145048
hybrid,221221,38,2,3475695,0.7717906000325456
hybrid,221221,38,3,3476499,0.7977190000237897
hybrid,221221,39,1,3479277,0.8298727999208495
hybrid,221221,39,2,3478619,0.7975572000723332
hybrid,221221,39,3,3476935,0.7786879999330267
hybrid,221221,40,1,3474722,0.7804384999908507
hybrid,221221,40,2,3477026,0.8374424000503495
hybrid,221221,40,3,3474645,0.8995215999893844
hybrid,221221,41,1,3477393,0.7736583000514656
hybrid,221221,41,2,3477917,0.9163186000660062
hybrid,221221,41,3,3478751,0.7602690999628976
hybrid,221221,42,1,3478489,0.7729326999979094
hybrid,221221,42,2,3479692,0.9108853000216186
hybrid,221221,42,3,3478151,0.8057406999869272
hybrid,221221,43,1,3475932,0.8314317999174818
hybrid,221221,43,2,3477298,0.8311991000082344
hybrid,221221,43,3,3478665,0.8053424999816343
hybrid,221221,44,1,3478131,0.8351167000364512
hybrid,221221,44,2,3480092,0.8623185999458656
hybrid,221221,44,3,3478080,0.8670952999964356
hybrid,221221,45,1,3476926,0.9625838999636471
hybrid,221221,45,2,3478112,0.8778038999298587
hybrid,221221,45,3,3477369,0.7933005000231788
hybrid,221221,46,1,3479690,0.8186967000365257
hybrid,221221,46,2,3477626,0.7705973999109119
hybrid,221221,46,3,3476065,0.7939303999301046
hybrid,221221,47,1,3478224,0.77228770009242
hybrid,221221,47,2,3478751,0.7957990999566391
hybrid,221221,47,3,3478905,0.85017260001041
hybrid,221221,48,1,3476923,0.8018372000660747
hybrid,221221,48,2,3479314,0.7963290000334382
hybrid,221221,48,3,3477626,0.8549624000443146
hybrid,221221,49,1,3475515,0.7660015999572352
hybrid,221221,49,2,3477577,0.7711447000037879
hybrid,221221,49,3,3480690,0.8806074999738485
hybrid,221221,50,1,3478107,0.894599899998866
hybrid,221221,50,2,3476567,0.8132991000311449
hybrid,221221,50,3,3477770,0.865850199945271
hybrid,221221,51,1,3478104,0.7678143000230193
hybrid,221221,51,2,3478451,0.7499781000660732
hybrid,221221,51,3,3475983,0.769162500044331
hybrid,221221,52,1,3478285,0.7664099000394344
hybrid,221221,52,2,3479659,0.7438428000314161
hybrid,221221,52,3,3478003,0.8195954000111669
hybrid,221221,53,1,3476357,0.7910126000642776
hybrid,221221,53,2,3476597,0.9027132999617606
hybrid,221221,53,3,3476467,0.8136675000423566
hybrid,221221,54,1,3418587,0.7661674000555649
hybrid,221221,54,2,3421687,0.7363415999570861
hybrid,221221,54,3,3421932,0.7856759000569582
hybrid,221221,55,1,3421960,0.7296762999612838
hybrid,221221,55,2,3421033,0.9012877999339253
hybrid,221221,55,3,3422213,0.8429163000546396
hybrid,221221,56,1,3421186,0.7736409000353888
hybrid,221221,56,2,3422006,0.7987359999679029
hybrid,221221,56,3,3423618,0.728084999951534
hybrid,221221,57,1,3419836,0.7133395000128075
hybrid,221221,57,2,3419400,0.7822534999577329
hybrid,221221,57,3,3422698,0.7377469000639394
hybrid,221221,58,1,3421730,0.7272604999598116
hybrid,221221,58,2,3422032,0.7084077999461442
hybrid,221221,58,3,3421345,0.7373825999675319
hybrid,221221,59,1,3420111,0.7810667000012472
hybrid,221221,59,2,3422533,0.8007569001056254
hybrid,221221,59,3,3420607,0.7674946000333875
hybrid,221221,60,1,3417948,0.7684434000402689
hybrid,221221,60,2,3421476,0.8011492000659928
hybrid,221221,60,3,3423146,0.7929860000731423
hybrid,221221,61,1,3421400,0.8735043000197038
hybrid,221221,61,2,3421010,0.8682556999847293
hybrid,221221,61,3,3423286,0.841849899967201
hybrid,221221,62,1,3420156,0.8271150999935344
hybrid,221221,62,2,3421782,0.8957158999983221
hybrid,221221,62,3,3418465,0.8096234999829903
hybrid,221221,63,1,3422147,0.7194322999566793
hybrid,221221,63,2,3423395,0.7297811000607908
hybrid,221221,63,3,3422304,0.7151204999536276
hybrid,221221,64,1,3422843,0.7294674000004306
hybrid,221221,64,2,3422415,0.7749243000289425
hybrid,221221,64,3,3419795,0.7468970000045374
hybrid,221221,65,1,3422369,0.7795306999469176
hybrid,221221,65,2,3424882,0.743951000040397
hybrid,221221,65,3,3422060,0.7488652999745682
hybrid,221221,66,1,3421544,0.7851090999320149
hybrid,221221,66,2,3422176,0.8167108000488952
hybrid,221221,66,3,3421008,0.8658178000478074
hybrid,221221,67,1,3421599,0.9559439999284223
hybrid,221221,67,2,3420137,1.0815185999963433
hybrid,221221,67,3,3419199,0.9443712999345735
hybrid,221221,68,1,3420125,0.9383991999784485
hybrid,221221,68,2,3419272,0.9344976000720635
hybrid,221221,68,3,3420253,0.740456199971959
hybrid,221221,69,1,3421890,0.7411881999578327
hybrid,221221,69,2,3421583,0.8281062999740243
hybrid,221221,69,3,3419853,0.7841186000732705
hybrid,221221,70,1,3421652,0.8938681000145152
hybrid,221221,70,2,3421166,0.9027139999670908
hybrid,221221,70,3,3420307,0.7486232999945059
hybrid,221221,71,1,3419701,0.8181031999411061
hybrid,221221,71,2,3421052,0.8297236000653356
hybrid,221221,71,3,3419333,1.4588956000516191
hybrid,221221,72,1,3422935,1.5444502000464126
hybrid,221221,72,2,3421488,1.5630238000303507
hybrid,221221,72,3,3420292,1.6140956999734044
hybrid,221221,73,1,3422744,1.6079262999119237
hybrid,221221,73,2,3424423,1.5347655999939889
hybrid,221221,73,3,3420998,1.6332142000319436
hybrid,221221,74,1,3423236,2.0434657000005245
hybrid,221221,74,2,3421370,1.545010400004685
hybrid,221221,74,3,3419436,1.4544241999974474
hybrid,221221,75,1,3421761,1.7586584000382572
hybrid,221221,75,2,3419316,1.8714078000048175
hybrid,221221,75,3,3420964,1.66440590005368
hybrid,221221,76,1,3422596,1.487316600047052
hybrid,221221,76,2,3420796,1.5352193999569863
hybrid,221221,76,3,3421589,1.5745291999774054
hybrid,221221,77,1,3418556,1.5201548000331968
hybrid,221221,77,2,3424570,1.6766619000118226
hybrid,221221,77,3,3424004,1.4838145000394434
hybrid,221221,78,1,3421769,1.5887030999874696
hybrid,221221,78,2,3424292,1.6810171001125127
hybrid,221221,78,3,3422540,1.60073539998848
hybrid,221221,79,1,3421303,1.4963547000661492
hybrid,221221,79,2,3419645,1.6992047999519855
hybrid,221221,79,3,3427649,1.588786100037396
hybrid,221221,80,1,3421272,1.5174844999564812
hybrid,221221,80,2,3420234,1.5573686000425369
hybrid,221221,80,3,3421205,1.486193099990487
hybrid,303919,0,1,5156279,3.3726711999624968
hybrid,303919,0,2,5156278,3.4820136999478564
hybrid,303919,0,3,5156412,3.473130200058222
hybrid,303919,1,1,5156370,3.6473037999821827
hybrid,303919,1,2,5156118,3.3431593000423163
hybrid,303919,1,3,5156027,3.583742699935101
hybrid,303919,2,1,5117892,3.1181611000793055
hybrid,303919,2,2,5118616,3.1757324999198318
hybrid,303919,2,3,5118311,2.922948300023563
hybrid,303919,3,1,5100540,3.168141799978912
hybrid,303919,3,2,5099217,3.3015659999800846
hybrid,303919,3,3,5099950,3.612159700016491
hybrid,303919,4,1,5084567,2.9110402000369504
hybrid,303919,4,2,5084784,2.8012140000937507
hybrid,303919,4,3,5084753,2.959472300019115
hybrid,303919,5,1,5058445,3.1127422000281513
hybrid,303919,5,2,5058647,2.8129918000195175
hybrid,303919,5,3,5057686,2.9681137999286875
hybrid,303919,6,1,5058533,2.5973082000855356
hybrid,303919,6,2,5059023,2.530644999933429
hybrid,303919,6,3,5057569,2.70163699996192
hybrid,303919,7,1,5058263,3.0575955000240356
hybrid,303919,7,2,5058756,2.799455500091426
hybrid,303919,7,3,5058989,3.6591488999547437
hybrid,303919,8,1,5058235,2.804832199937664
hybrid,303919,8,2,5057621,2.910473999916576
hybrid,303919,8,3,5058103,2.9547488999087363
hybrid,303919,9,1,5023087,2.6130646999226883
hybrid,303919,9,2,5021748,2.496576999896206
hybrid,303919,9,3,5022085,2.4850608999840915
hybrid,303919,10,1,5013227,2.7058766999980435
hybrid,303919,10,2,5011761,2.643573799985461
hybrid,303919,10,3,5013174,2.6204049999359995
hybrid,303919,11,1,5013585,2.7687673999462277
hybrid,303919,11,2,5013810,2.573195999953896
hybrid,303919,11,3,5012566,2.643536400049925
hybrid,303919,12,1,5013398,2.4980979000683874
hybrid,303919,12,2,5014620,2.4703499999595806
hybrid,303919,12,3,5011578,2.529819199931808
hybrid,303919,13,1,5011673,2.6049875000026077
hybrid,303919,13,2,5013884,2.4307168000377715
hybrid,303919,13,3,5013444,2.368936500046402
hybrid,303919,14,1,5012894,2.728602199931629
hybrid,303919,14,2,5011375,2.7105771000497043
hybrid,303919,14,3,5011543,2.6320451999781653
hybrid,303919,15,1,5012496,2.6528635999420658
hybrid,303919,15,2,5012551,2.776772400015034
hybrid,303919,15,3,5010426,2.8239087000256404
hybrid,303919,16,1,5012388,2.474414899945259
hybrid,303919,16,2,5012812,1.4421109000686556
hybrid,303919,16,3,5012430,1.565955500002019
hybrid,303919,17,1,5012226,1.3865784000372514
hybrid,303919,17,2,5013539,1.2644794000079855
hybrid,303919,17,3,5011639,1.44448609999381
hybrid,303919,18,1,4983442,1.2326567000709474
hybrid,303919,18,2,4984384,1.2914769999915734
hybrid,303919,18,3,4984083,1.2158650999190286
hybrid,303919,19,1,4954346,1.2536055999808013
hybrid,303919,19,2,4952018,1.3402170999906957
hybrid,303919,19,3,4955000,1.3416708000004292
hybrid,303919,20,1,4951959,1.3166297000134364
hybrid,303919,20,2,4952124,1.2317169000161812
hybrid,303919,20,3,4955528,1.2317916000029072
hybrid,303919,21,1,4952852,1.1917681999038905
hybrid,303919,21,2,4952975,1.1172548000467941
hybrid,303919,21,3,4953403,1.1179253000300378
hybrid,303919,22,1,4954002,1.2034469998907298
hybrid,303919,22,2,4953056,1.1755333000328392
hybrid,303919,22,3,4954201,1.2302134000929072
hybrid,303919,23,1,4951938,1.3191431000595912
hybrid,303919,23,2,4953638,1.344041800010018
hybrid,303919,23,3,4954758,1.2565568999852985
hybrid,303919,24,1,4953329,1.185300700017251
hybrid,303919,24,2,4954262,1.1759409999940544
hybrid,303919,24,3,4953502,1.1670058999443427
hybrid,303919,25,1,4952475,1.1795881999423727
hybrid,303919,25,2,4955164,1.2363887000828981
hybrid,303919,25,3,4950874,1.2287957000080496
hybrid,303919,26,1,4954144,1.2233327999711037
hybrid,303919,26,2,4954546,1.2262898000190035
hybrid,303919,26,3,4955358,1.302550100022927
hybrid,303919,27,1,4955095,1.3140047999331728
hybrid,303919,27,2,4955817,1.326272499980405
hybrid,303919,27,3,4952462,1.4459452999290079
hybrid,303919,28,1,4955028,1.105954699916765
hybrid,303919,28,2,4952496,1.1477471999824047
hybrid,303919,28,3,4955142,1.1752271000295877
hybrid,303919,29,1,4955130,1.0860227999510244
hybrid,303919,29,2,4953094,1.1198868000647053
hybrid,303919,29,3,4954533,1.1881675999611616
hybrid,303919,30,1,4952658,1.2188786000479013
hybrid,303919,30,2,4954116,1.2945253000361845
hybrid,303919,30,3,4955329,1.3175433999858797
hybrid,303919,31,1,4955227,1.3745651999488473
hybrid,303919,31,2,4955807,1.2710601999424398
hybrid,303919,31,3,4951612,1.2457496999995783
hybrid,303919,32,1,4954357,1.247058300068602
hybrid,303919,32,2,4955150,1.1723209999036044
hybrid,303919,32,3,4953911,1.1333644998958334
hybrid,303919,33,1,4955267,1.2140631000511348
hybrid,303919,33,2,4953641,1.1976850000210106
hybrid,303919,33,3,4953487,1.2633766999933869
hybrid,303919,34,1,4954797,1.2590862000361085
hybrid,303919,34,2,4952366,1.2580462999176234
hybrid,303919,34,3,4954433,1.3471255000913516
hybrid,303919,35,1,4954276,1.2984473999822512
hybrid,303919,35,2,4955085,1.380727699957788
hybrid,303919,35,3,4954480,1.2946501000551507
hybrid,303919,36,1,4954349,1.2428124999860302
hybrid,303919,36,2,4955466,1.1804203999927267
hybrid,303919,36,3,4956211,1.12972210010048
hybrid,303919,37,1,4890554,1.1766809000400826
hybrid,303919,37,2,4888143,1.1173041000729427
hybrid,303919,37,3,4890837,1.1061721000587568
hybrid,303919,38,1,4883033,1.091377399978228
hybrid,303919,38,2,4882424,1.2799215000122786
hybrid,303919,38,3,4886934,1.2120412000222132
hybrid,303919,39,1,4880500,1.1710454999702051
hybrid,303919,39,2,4882780,1.1111777999904007
hybrid,303919,39,3,4883282,1.1265773000195622
hybrid,303919,40,1,4882935,1.0646065000910312
hybrid,303919,40,2,4882075,1.0587741000344977
hybrid,303919,40,3,4883796,1.1114354999735951
hybrid,303919,41,1,4885308,1.0985011000884697
hybrid,303919,41,2,4882512,1.1050060999114066
hybrid,303919,41,3,4885159,1.1679479000158608
hybrid,303919,42,1,4882018,1.1490543999243528
hybrid,303919,42,2,4880779,1.2322809000033885
hybrid,303919,42,3,4881877,1.2744309999980032
hybrid,303919,43,1,4885883,1.2701670000096783
hybrid,303919,43,2,4882338,1.1230577999958768
hybrid,303919,43,3,4882883,1.0334062000038102
hybrid,303919,44,1,4884316,1.1121624000370502
hybrid,303919,44,2,4883903,1.0621996000409126
hybrid,303919,44,3,4885517,1.1174267999595031
hybrid,303919,45,1,4879043,1.1051850999938324
hybrid,303919,45,2,4882686,1.0958409999730065
hybrid,303919,45,3,4884311,1.106172199943103
hybrid,303919,46,1,4882470,1.0996420999290422
hybrid,303919,46,2,4884516,1.2003661999478936
hybrid,303919,46,3,4884006,1.266543100005947
hybrid,303919,47,1,4881227,1.2032695999369025
hybrid,303919,47,2,4887356,1.1053259999025613
hybrid,303919,47,3,4883357,1.1564318999880925
hybrid,303919,48,1,4882699,1.0987535000313073
hybrid,303919,48,2,4881496,1.0391717000165954
hybrid,303919,48,3,4886021,1.1232764000305906
hybrid,303919,49,1,4881940,1.1041097999550402
hybrid,303919,49,2,4883554,1.1324121999787167
hybrid,303919,49,3,4886513,1.067394100013189
hybrid,303919,50,1,4886181,1.1001977999694645
hybrid,303919,50,2,4885269,1.3962710000341758
hybrid,303919,50,3,4883889,1.294631200027652
hybrid,303919,51,1,4879480,1.3954532999778166
hybrid,303919,51,2,4885004,1.222413800074719
hybrid,303919,51,3,4880622,1.105208499939181
hybrid,303919,52,1,4886312,1.1255538000259548
hybrid,303919,52,2,4885101,1.1618659000378102
hybrid,303919,52,3,4880449,1.1193235999671742
hybrid,303919,53,1,4881992,1.1751160999992862
hybrid,303919,53,2,4881494,1.1141767998924479
hybrid,303919,53,3,4882917,1.1991542000323534
hybrid,303919,54,1,4887880,1.1988547999644652
hybrid,303919,54,2,4881369,1.1906286999583244
hybrid,303919,54,3,4879710,1.200931299943477
hybrid,303919,55,1,4883753,1.1143677000654861
hybrid,303919,55,2,4881130,1.1689270000206307
hybrid,303919,55,3,4884725,1.0702948999824002
hybrid,303919,56,1,4881994,1.1792911000084132
hybrid,303919,56,2,4881430,1.1704078000038862
hybrid,303919,56,3,4882059,1.1484081000089645
hybrid,303919,57,1,4882155,1.1536380000179633
hybrid,303919,57,2,4886193,1.0695621999911964
hybrid,303919,57,3,4884454,1.119661399978213
hybrid,303919,58,1,4881511,1.3027618000051007
hybrid,303919,58,2,4883130,1.24231670005247
hybrid,303919,58,3,4884458,1.255913499975577
hybrid,303919,59,1,4882972,1.1431620001094416
hybrid,303919,59,2,4883296,1.184017900028266
hybrid,303919,59,3,4882241,1.1554645999567583
hybrid,303919,60,1,4881606,1.1260734000243247
hybrid,303919,60,2,4883955,1.2093669000314549
hybrid,303919,60,3,4883442,1.20321690000128
hybrid,303919,61,1,4881084,1.152145400061272
hybrid,303919,61,2,4881630,1.2025950000388548
hybrid,303919,61,3,4882219,1.1781363000627607
hybrid,303919,62,1,4882375,1.2677798999939114
hybrid,303919,62,2,4880010,1.182323700049892
hybrid,303919,62,3,4880031,1.2777147999731824
hybrid,303919,63,1,4880422,1.120005500037223
hybrid,303919,63,2,4879713,1.1174391000531614
hybrid,303919,63,3,4884153,1.0985704999184236
hybrid,303919,64,1,4883906,1.1713867000071332
hybrid,303919,64,2,4881592,1.2012110000941902
hybrid,303919,64,3,4881731,1.2926488000666723
hybrid,303919,65,1,4882468,1.1536910000722855
hybrid,303919,65,2,4881173,1.1286257000174373
hybrid,303919,65,3,4881376,1.1608586999354884
hybrid,303919,66,1,4882451,1.324388699955307
hybrid,303919,66,2,4886156,1.1818081999663264
hybrid,303919,66,3,4884224,1.1834486000007018
hybrid,303919,67,1,4883681,1.1103517999872565
hybrid,303919,67,2,4881560,1.2381546000251547
hybrid,303919,67,3,4880549,1.445562900044024
hybrid,303919,68,1,4882177,1.1143709999741986
hybrid,303919,68,2,4881509,1.1561108999885619
hybrid,303919,68,3,4883051,1.2365866999607533
hybrid,303919,69,1,4882467,1.1684622999746352
hybrid,303919,69,2,4885985,1.1378279000055045
hybrid,303919,69,3,4883596,1.2380545999621972
hybrid,303919,70,1,4880096,1.2932410999201238
hybrid,303919,70,2,4881932,1.1786839000415057
hybrid,303919,70,3,4881591,1.0956224000547081
hybrid,303919,71,1,4883969,1.1280191999394447
hybrid,303919,71,2,4882372,1.0530683998949826
hybrid,303919,71,3,4883259,1.048486200044863
hybrid,303919,72,1,4880034,1.064892000053078
hybrid,303919,72,2,4886273,1.2046964999753982
hybrid,303919,72,3,4884064,1.130644500022754
hybrid,303919,73,1,4884061,1.08988710003905
hybrid,303919,73,2,4883929,1.0910879999864846
hybrid,303919,73,3,4884688,1.3865528999594972
hybrid,303919,74,1,4818177,1.153280399972573
hybrid,303919,74,2,4814357,1.1838669999269769
hybrid,303919,74,3,4813292,1.09559350006748
hybrid,303919,75,1,4802855,1.0589366999920458
hybrid,303919,75,2,4799240,1.0260883000446483
hybrid,303919,75,3,4803195,1.005578099982813
hybrid,303919,76,1,4802427,1.0434746000682935
hybrid,303919,76,2,4798270,1.0560354000190273
hybrid,303919,76,3,4797780,1.1387945000315085
hybrid,303919,77,1,4801101,1.054935000021942
hybrid,303919,77,2,4801357,1.1192145000677556
hybrid,303919,77,3,4807612,1.0891238999320194
hybrid,303919,78,1,4806101,1.142940399935469
hybrid,303919,78,2,4803448,1.143154599936679
hybrid,303919,78,3,4799668,1.0746362000936642
hybrid,303919,79,1,4802059,1.0343633000738919
hybrid,303919,79,2,4804539,0.9964964999817312
hybrid,303919,79,3,4808659,1.2072363999905065
hybrid,303919,80,1,4804788,1.1288076000055298
hybrid,303919,80,2,4798364,1.159503599978052
hybrid,303919,80,3,4802836,1.0092147999675944
hybrid,417531,0,1,7274812,2.338614200009033
hybrid,417531,0,2,7274156,2.719053399981931
hybrid,417531,0,3,7275790,2.6788866999559104
hybrid,417531,1,1,7275673,2.46727440005634
hybrid,417531,1,2,7275210,2.3777036999817938
hybrid,417531,1,3,7274485,2.6411765000084415
hybrid,417531,2,1,7246238,2.443375299917534
hybrid,417531,2,2,7245788,2.500408499967307
hybrid,417531,2,3,7245674,2.3680694999638945
hybrid,417531,3,1,7173802,2.157973999972455
hybrid,417531,3,2,7174023,2.1933793999487534
hybrid,417531,3,3,7174386,2.1496524999383837
hybrid,417531,4,1,7167741,2.0740134000079706
hybrid,417531,4,2,7167565,2.305550800054334
hybrid,417531,4,3,7168907,2.2289271999616176
hybrid,417531,5,1,7168481,2.137449699919671
hybrid,417531,5,2,7168562,2.1307771999854594
hybrid,417531,5,3,7168180,2.1325315999565646
hybrid,417531,6,1,7132457,2.072754199965857
hybrid,417531,6,2,7133757,2.122273699962534
hybrid,417531,6,3,7132391,2.1009765999624506
hybrid,417531,7,1,7114455,1.9612281000008807
hybrid,417531,7,2,7113792,2.0800001999596134
hybrid,417531,7,3,7113703,1.8075579999713227
hybrid,417531,8,1,7112866,1.787739200051874
hybrid,417531,8,2,7113385,2.1310481999535114
hybrid,417531,8,3,7112861,1.7732481000712141
hybrid,417531,9,1,7113727,1.8075759999919683
hybrid,417531,9,2,7113589,1.7599739999277517
hybrid,417531,9,3,7111947,2.0154496000614017
hybrid,417531,10,1,7113386,2.0700877000344917
hybrid,417531,10,2,7113160,1.9239543000003323
hybrid,417531,10,3,7113510,1.8234134000958875
hybrid,417531,11,1,7113694,1.8028223000001162
hybrid,417531,11,2,7113038,1.9455507999518886
hybrid,417531,11,3,7112794,1.755070999963209
hybrid,417531,12,1,7094862,1.8354432000778615
hybrid,417531,12,2,7092741,1.7838105000555515
hybrid,417531,12,3,7091975,1.8666658999864012
hybrid,417531,13,1,7042449,1.6519504999741912
hybrid,417531,13,2,7041942,1.60543230001349
hybrid,417531,13,3,7041879,1.6844991999678314
hybrid,417531,14,1,7042958,1.7045142999850214
hybrid,417531,14,2,7043926,1.7434241999872029
hybrid,417531,14,3,7043720,1.8113868000218645
hybrid,417531,15,1,7043297,1.6953173000365496
hybrid,417531,15,2,7041828,1.5562102000694722
hybrid,417531,15,3,7043694,1.654069499927573
hybrid,417531,16,1,7043535,1.5806914999848232
hybrid,417531,16,2,7042897,1.6641585000324994
hybrid,417531,16,3,7040659,1.674926899955608
hybrid,417531,17,1,7041145,1.7314236999955028
hybrid,417531,17,2,7045693,1.790606900001876
hybrid,417531,17,3,7043399,1.760285000083968
hybrid,417531,18,1,7042315,1.807466399972327
hybrid,417531,18,2,7042513,1.748178599984385
hybrid,417531,18,3,7044465,1.7919098000274971
hybrid,417531,19,1,7043283,1.7315399000653997
hybrid,417531,19,2,7041715,1.7380344999255612
hybrid,417531,19,3,7042177,1.9457593000261113
hybrid,417531,20,1,7042250,2.018737900070846
hybrid,417531,20,2,7043221,1.7573115000268444
hybrid,417531,20,3,7043825,1.7102229000302032
hybrid,417531,21,1,7042413,1.6432239001151174
hybrid,417531,21,2,7044546,1.728978900006041
hybrid,417531,21,3,7043558,1.7596746999770403
hybrid,417531,22,1,7044324,1.7751401999266818
hybrid,417531,22,2,7042140,1.9556610999861732
hybrid,417531,22,3,7041666,1.7640093000372872
hybrid,417531,23,1,7043983,1.7012396999634802
hybrid,417531,23,2,7043202,1.6573853000300005
hybrid,417531,23,3,7044230,1.7136205000570044
hybrid,417531,24,1,7043567,1.7447973999660462
hybrid,417531,24,2,7044049,1.718859100015834
hybrid,417531,24,3,7042390,1.7953732999740168
hybrid,417531,25,1,6989303,1.904681299929507
hybrid,417531,25,2,6993711,1.6288564000278711
hybrid,417531,25,3,6993936,1.7891800999641418
hybrid,417531,26,1,6954107,1.569488100009039
hybrid,417531,26,2,6954118,1.564100099960342
hybrid,417531,26,3,6954465,1.62604750005994
hybrid,417531,27,1,6951217,1.645970300072804
hybrid,417531,27,2,6956864,1.6931879000039771
hybrid,417531,27,3,6955066,1.8346791999647394
hybrid,417531,28,1,6955901,1.6930091999238357
hybrid,417531,28,2,6955099,1.6755526000633836
hybrid,417531,28,3,6954107,1.5463843999896199
hybrid,417531,29,1,6953428,1.588376999949105
hybrid,417531,29,2,6954059,1.6893352000042796
hybrid,417531,29,3,6955838,1.5505327999126166
hybrid,417531,30,1,6951942,1.6066655000904575
hybrid,417531,30,2,6954128,1.6586898000678048
hybrid,417531,30,3,6956901,1.6573129000607878
hybrid,417531,31,1,6953550,1.8433601000579074
hybrid,417531,31,2,6951843,1.9398147000465542
hybrid,417531,31,3,6957452,1.6813623999478295
hybrid,417531,32,1,6951487,1.5597256000619382
hybrid,417531,32,2,6954974,1.477807700051926
hybrid,417531,32,3,6952860,1.6709321000380442
hybrid,417531,33,1,6952296,1.6658949000993744
hybrid,417531,33,2,6951804,1.6307139999698848
hybrid,417531,33,3,6951357,1.8047915000934154
hybrid,417531,34,1,6954603,1.7277436000294983
hybrid,417531,34,2,6958127,1.6760323999915272
hybrid,417531,34,3,6957274,1.8012840000446886
hybrid,417531,35,1,6954680,1.5434570999350399
hybrid,417531,35,2,6951851,1.6407494000159204
hybrid,417531,35,3,6954765,1.6714874000754207
hybrid,417531,36,1,6957193,1.6321176000637934
hybrid,417531,36,2,6955225,1.6986233999487013
hybrid,417531,36,3,6956954,1.686202900018543
hybrid,417531,37,1,6954347,1.631336700054817
hybrid,417531,37,2,6956406,1.7821409999160096
hybrid,417531,37,3,6954317,1.8177702999673784
hybrid,417531,38,1,6952464,2.18064899998717
hybrid,417531,38,2,6952918,1.703408099943772
hybrid,417531,38,3,6955550,1.6626505999593064
hybrid,417531,39,1,6955977,1.9269356000004336
hybrid,417531,39,2,6955492,1.7483602999709547
hybrid,417531,39,3,6955419,1.7831006000051275
hybrid,417531,40,1,6955796,1.8189719000365585
hybrid,417531,40,2,6953288,1.760921400040388
hybrid,417531,40,3,6951001,1.9657341999700293
hybrid,417531,41,1,6959152,1.8033039999427274
hybrid,417531,41,2,6952201,1.8022087999852374
hybrid,417531,41,3,6952036,1.9331473000347614
hybrid,417531,42,1,6952805,1.9484177000122145
hybrid,417531,42,2,6957481,1.8677957000909373
hybrid,417531,42,3,6954701,1.6913038999773562
hybrid,417531,43,1,6954391,1.8321799000259489
hybrid,417531,43,2,6956572,1.7318917999509722
hybrid,417531,43,3,6954336,1.7258555999724194
hybrid,417531,44,1,6954700,1.8381410000147298
hybrid,417531,44,2,6956147,2.1293757000239566
hybrid,417531,44,3,6952450,1.9512253000866622
hybrid,417531,45,1,6952182,1.9735822000075132
hybrid,417531,45,2,6953239,1.8480839999392629
hybrid,417531,45,3,6954567,1.8822958999080583
hybrid,417531,46,1,6954275,1.7030287999659777
hybrid,417531,46,2,6954097,1.6543837999925017
hybrid,417531,46,3,6953723,1.7886475999839604
hybrid,417531,47,1,6957664,1.8435767999617383
hybrid,417531,47,2,6956533,2.055416200077161
hybrid,417531,47,3,6955118,2.0993519999319687
hybrid,417531,48,1,6954374,2.4777080999920145
hybrid,417531,48,2,6954943,2.421559299924411
hybrid,417531,48,3,6953047,2.502713399939239
hybrid,417531,49,1,6950481,1.8858556000050157
hybrid,417531,49,2,6952221,1.897986099938862
hybrid,417531,49,3,6955475,2.109040900017135
hybrid,417531,50,1,6946070,2.055599399958737
hybrid,417531,50,2,6950740,2.333318500081077
hybrid,417531,50,3,6950227,2.2059091000119224
hybrid,417531,51,1,6850043,1.953013899968937
hybrid,417531,51,2,6848719,1.8542543000075966
hybrid,417531,51,3,6852194,1.694964800029993
hybrid,417531,52,1,6846194,1.5963596999645233
hybrid,417531,52,2,6848630,1.6020541000179946
hybrid,417531,52,3,6848667,1.7763874999945983
hybrid,417531,53,1,6852826,1.6565517000854015
hybrid,417531,53,2,6853456,1.7201041999505833
hybrid,417531,53,3,6849490,1.5638619000092149
hybrid,417531,54,1,6848989,1.5006608000257984
hybrid,417531,54,2,6853044,1.5758171000052243
hybrid,417531,54,3,6851060,1.6207198000047356
hybrid,417531,55,1,6852515,1.5844118000240996
hybrid,417531,55,2,6847246,1.733891800045967
hybrid,417531,55,3,6852253,1.8153746000025421
hybrid,417531,56,1,6851001,1.559577799984254
hybrid,417531,56,2,6850976,1.5984787000343204
hybrid,417531,56,3,6853385,1.4693746999837458
hybrid,417531,57,1,6848659,1.4499934000195935
hybrid,417531,57,2,6844449,1.5477339999051765
hybrid,417531,57,3,6849023,1.750130300060846
hybrid,417531,58,1,6848571,1.6116939999628812
hybrid,417531,58,2,6852178,1.762137999990955
hybrid,417531,58,3,6854912,1.8318074999842793
hybrid,417531,59,1,6848654,1.5166384000331163
hybrid,417531,59,2,6849089,1.5299777999753132
hybrid,417531,59,3,6844411,1.6927044000476599
hybrid,417531,60,1,6852108,1.713397700106725
hybrid,417531,60,2,6848442,1.7724184000398964
hybrid,417531,60,3,6851750,1.6946586000267416
hybrid,417531,61,1,6847754,1.7022900000447407
